X,Y,PILE ID,Pile Color,X,Y,Z
-94.0061812576264,34.9209746868906,5.68-S2.R012.J,Light Blue,13686108.5,3011927.276,67.86172107
-94.0062703295462,34.9209925397341,5.68-S2.R012.K,Light Green,13686081.02,3011927.276,67.83592904
-94.0063484781944,34.9210082031469,5.68-S2.R012.L,Light Blue,13686056.91,3011927.276,67.8133
-94.0053902531838,34.9208726982443,5.68-S2.R013.A,Yellow,13686347.67,3011947.276,68.0762
-94.0054575106955,34.9208861792725,5.68-S2.R013.B,Yellow,13686326.92,3011947.276,68.05672457
-94.0055465823639,34.9209040326445,5.68-S2.R013.C,Yellow,13686299.44,3011947.276,68.03093254
-94.0056356540708,34.9209218859515,5.68-S2.R013.D,Light Blue,13686271.96,3011947.276,68.0051405
-94.0057247258161,34.9209397391934,5.68-S2.R013.E,Yellow,13686244.48,3011947.276,67.97934847
-94.0058137651865,34.9209575858735,5.68-S2.R013.F,Yellow,13686217.01,3011947.276,67.95356582
-94.0059005680753,34.9209749842125,5.68-S2.R013.G,Dark Blue,13686190.23,3011947.276,67.92843079
-94.0059873385872,34.9209923759929,5.68-S2.R013.H,Light Blue,13686163.46,3011947.276,67.90330514
-94.0060764104841,34.9210102289779,5.68-S2.R013.I,Light Blue,13686135.98,3011947.276,67.87751311
-94.0061654824195,34.9210280818977,5.68-S2.R013.J,Light Blue,13686108.5,3011947.276,67.85172107
-94.0062545543933,34.9210459347525,5.68-S2.R013.K,Light Green,13686081.02,3011947.276,67.82592904
-94.006332703089,34.9210615981752,5.68-S2.R013.L,Light Blue,13686056.91,3011947.276,67.8033
-94.0053744774862,34.9209260931504,5.68-S2.R014.A,Yellow,13686347.67,3011967.276,68.0662
-94.0054417350387,34.9209395741871,5.68-S2.R014.B,Yellow,13686326.92,3011967.276,68.04672457
-94.0055308067612,34.9209574275705,5.68-S2.R014.C,Light Blue,13686299.44,3011967.276,68.02093254
-94.0056198785221,34.9209752808888,5.68-S2.R014.D,Yellow,13686271.96,3011967.276,67.9951405
-94.0057089503215,34.920993134142,5.68-S2.R014.E,Yellow,13686244.48,3011967.276,67.96934847
-94.0057979897459,34.9210109808334,5.68-S2.R014.F,Light Blue,13686217.01,3011967.276,67.94356582
-94.0058847926873,34.9210283791834,5.68-S2.R014.G,Dark Blue,13686190.23,3011967.276,67.91843079
-94.0059715632519,34.9210457709748,5.68-S2.R014.H,Light Blue,13686163.46,3011967.276,67.89330514
-94.0060606352029,34.9210636239711,5.68-S2.R014.I,Light Blue,13686135.98,3011967.276,67.86751311
-94.0061497071923,34.9210814769023,5.68-S2.R014.J,Light Blue,13686108.5,3011967.276,67.84172107
-94.0062387792202,34.9210993297684,5.68-S2.R014.K,Light Green,13686081.02,3011967.276,67.81592904
-94.0063169279633,34.921114993201,5.68-S2.R014.L,Light Blue,13686056.91,3011967.276,67.7933
-94.0053587017683,34.9209794880538,5.68-S2.R015.A,Yellow,13686347.67,3011987.276,68.0562
-94.0054259593616,34.9209929690991,5.68-S2.R015.B,Light Blue,13686326.92,3011987.276,68.03672457
-94.0055150311381,34.9210108224938,5.68-S2.R015.C,Yellow,13686299.44,3011987.276,68.01093254
-94.0056041029531,34.9210286758234,5.68-S2.R015.D,Yellow,13686271.96,3011987.276,67.9851405
-94.0056931748065,34.9210465290879,5.68-S2.R015.E,Yellow,13686244.48,3011987.276,67.95934847
-94.0057822142849,34.9210643757905,5.68-S2.R015.F,Yellow,13686217.01,3011987.276,67.93356582
-94.005869017279,34.9210817741516,5.68-S2.R015.G,Dark Blue,13686190.23,3011987.276,67.90843079
-94.0059557878962,34.9210991659541,5.68-S2.R015.H,Light Blue,13686163.46,3011987.276,67.88330514
-94.0060448599013,34.9211170189616,5.68-S2.R015.I,Light Blue,13686135.98,3011987.276,67.85751311
-94.0061339319448,34.9211348719041,5.68-S2.R015.J,Light Blue,13686108.5,3011987.276,67.83172107
-94.0062230040267,34.9211527247815,5.68-S2.R015.K,Light Green,13686081.02,3011987.276,67.80592904
-94.0063011528172,34.9211683882241,5.68-S2.R015.L,Light Blue,13686056.91,3011987.276,67.7833
-94.00534292603,34.9210328829546,5.68-S2.R016.A,Yellow,13686347.67,3012007.276,68.0462
-94.0054101836641,34.9210463640084,5.68-S2.R016.B,Yellow,13686326.92,3012007.276,68.02672457
-94.0054992554947,34.9210642174144,5.68-S2.R016.C,Yellow,13686299.44,3012007.276,68.00093254
-94.0055883273637,34.9210820707553,5.68-S2.R016.D,Yellow,13686271.96,3012007.276,67.9751405
-94.0056773992712,34.9210999240311,5.68-S2.R016.E,Yellow,13686244.48,3012007.276,67.94934847
-94.0057664388036,34.9211177707451,5.68-S2.R016.F,Yellow,13686217.01,3012007.276,67.92356582
-94.0058532418504,34.9211351691172,5.68-S2.R016.G,Dark Blue,13686190.23,3012007.276,67.89843079
-94.0059400125202,34.9211525609306,5.68-S2.R016.H,Light Blue,13686163.46,3012007.276,67.87330514
-94.0060290845794,34.9211704139495,5.68-S2.R016.I,Light Blue,13686135.98,3012007.276,67.84751311
-94.0061181566769,34.9211882669033,5.68-S2.R016.J,Light Blue,13686108.5,3012007.276,67.82172107
-94.0062072288128,34.921206119792,5.68-S2.R016.K,Light Green,13686081.02,3012007.276,67.79592904
-94.0062853776508,34.9212217832445,5.68-S2.R016.L,Light Blue,13686056.91,3012007.276,67.7733
-94.0053271502714,34.9210862778527,5.68-S2.R017.A,Yellow,13686347.67,3012027.276,68.0362
-94.0053944079463,34.921099758915,5.68-S2.R017.B,Yellow,13686326.92,3012027.276,68.01672457
-94.005483479831,34.9211176123324,5.68-S2.R017.C,Yellow,13686299.44,3012027.276,67.99093254
-94.005572551754,34.9211354656846,5.68-S2.R017.D,Yellow,13686271.96,3012027.276,67.9651405
-94.0056616237155,34.9211533189717,5.68-S2.R017.E,Yellow,13686244.48,3012027.276,67.93934847
-94.005750663302,34.921171165697,5.68-S2.R017.F,Light Blue,13686217.01,3012027.276,67.91356582
-94.0058374664014,34.92118856408,5.68-S2.R017.G,Dark Blue,13686190.23,3012027.276,67.88843079
-94.0059242371239,34.9212059559046,5.68-S2.R017.H,Light Blue,13686163.46,3012027.276,67.86330514
-94.006013309237,34.9212238089347,5.68-S2.R017.I,Yellow,13686135.98,3012027.276,67.83751311
-94.0061023813886,34.9212416618998,5.68-S2.R017.J,Light Blue,13686108.5,3012027.276,67.81172107
-94.0061914535786,34.9212595147999,5.68-S2.R017.K,Light Green,13686081.02,3012027.276,67.78592904
-94.006269602464,34.9212751782622,5.68-S2.R017.L,Light Blue,13686056.91,3012027.276,67.7633
-94.0053113744924,34.9211396727481,5.68-S2.R018.A,Yellow,13686347.67,3012047.276,68.0262
-94.0053786322081,34.9211531538191,5.68-S2.R018.B,Yellow,13686326.92,3012047.276,68.00672457
-94.0054677041468,34.9211710072477,5.68-S2.R018.C,Yellow,13686299.44,3012047.276,67.98093254
-94.005556776124,34.9211888606112,5.68-S2.R018.D,Yellow,13686271.96,3012047.276,67.9551405
-94.0056458481395,34.9212067139096,5.68-S2.R018.E,Yellow,13686244.48,3012047.276,67.92934847
-94.00573488778,34.9212245606462,5.68-S2.R018.F,Yellow,13686217.01,3012047.276,67.90356582
-94.0058216909321,34.9212419590403,5.68-S2.R018.G,Dark Blue,13686190.23,3012047.276,67.87843079
-94.0059084617072,34.9212593508758,5.68-S2.R018.H,Light Blue,13686163.46,3012047.276,67.85330514
-94.0059975338744,34.9212772039173,5.68-S2.R018.I,Light Blue,13686135.98,3012047.276,67.82751311
-94.00608660608,34.9212950568937,5.68-S2.R018.J,Light Blue,13686108.5,3012047.276,67.80172107
-94.006175678324,34.921312909805,5.68-S2.R018.K,Light Green,13686081.02,3012047.276,67.77592904
-94.0062538272568,34.9213285732774,5.68-S2.R018.L,Light Blue,13686056.91,3012047.276,67.7533
-94.0052955986931,34.9211930676409,5.68-S2.R019.A,Yellow,13686347.67,3012067.276,68.0162
-94.0053628564497,34.9212065487204,5.68-S2.R019.B,Yellow,13686326.92,3012067.276,67.99672457
-94.0054519284424,34.9212244021603,5.68-S2.R019.C,Yellow,13686299.44,3012067.276,67.97093254
-94.0055410004735,34.9212422555352,5.68-S2.R019.D,Yellow,13686271.96,3012067.276,67.9451405
-94.0056300725431,34.9212601088449,5.68-S2.R019.E,Yellow,13686244.48,3012067.276,67.91934847
-94.0057191122376,34.9212779555928,5.68-S2.R019.F,Light Blue,13686217.01,3012067.276,67.89356582
-94.0058059154424,34.9212953539979,5.68-S2.R019.G,Dark Blue,13686190.23,3012067.276,67.86843079
-94.0058926862702,34.9213127458444,5.68-S2.R019.H,Light Blue,13686163.46,3012067.276,67.84330514
-94.0059817584914,34.9213305988972,5.68-S2.R019.I,Light Blue,13686135.98,3012067.276,67.81751311
-94.0060708307511,34.9213484518849,5.68-S2.R019.J,Light Blue,13686108.5,3012067.276,67.79172107
-94.0061599030491,34.9213663048076,5.68-S2.R019.K,Light Green,13686081.02,3012067.276,67.76592904
-94.0062380520293,34.9213819682898,5.68-S2.R019.L,Light Blue,13686056.91,3012067.276,67.7433
-94.0052798228734,34.9212464625311,5.68-S2.R020.A,Yellow,13686347.67,3012087.276,68.0062
-94.0053470806708,34.9212599436191,5.68-S2.R020.B,Yellow,13686326.92,3012087.276,67.98672457
-94.0054361527176,34.9212777970703,5.68-S2.R020.C,Yellow,13686299.44,3012087.276,67.96093254
-94.0055252248028,34.9212956504565,5.68-S2.R020.D,Yellow,13686271.96,3012087.276,67.9351405
-94.0056142969264,34.9213135037775,5.68-S2.R020.E,Yellow,13686244.48,3012087.276,67.90934847
-94.0057033366749,34.9213313505367,5.68-S2.R020.F,Light Blue,13686217.01,3012087.276,67.88356582
-94.0057901399324,34.9213487489528,5.68-S2.R020.G,Dark Blue,13686190.23,3012087.276,67.85843079
-94.0058769108128,34.9213661408104,5.68-S2.R020.H,Light Blue,13686163.46,3012087.276,67.83330514
-94.0059659830881,34.9213839938745,5.68-S2.R020.I,Light Blue,13686135.98,3012087.276,67.80751311
-94.0060550554018,34.9214018468735,5.68-S2.R020.J,Light Blue,13686108.5,3012087.276,67.78172107
-94.0061441277539,34.9214196998074,5.68-S2.R020.K,Light Green,13686081.02,3012087.276,67.75592904
-94.0062222767815,34.9214353632996,5.68-S2.R020.L,Light Blue,13686056.91,3012087.276,67.7333
-94.0052640470334,34.9212998574186,5.68-S2.R021.A,Yellow,13686347.67,3012107.276,67.9962
-94.0053313048716,34.9213133385151,5.68-S2.R021.B,Yellow,13686326.92,3012107.276,67.97672457
-94.0054203769724,34.9213311919777,5.68-S2.R021.C,Yellow,13686299.44,3012107.276,67.95093254
-94.0055094491116,34.9213490453751,5.68-S2.R021.D,Yellow,13686271.96,3012107.276,67.9251405
-94.0055985212893,34.9213668987075,5.68-S2.R021.E,Yellow,13686244.48,3012107.276,67.89934847
-94.0056875610919,34.921384745478,5.68-S2.R021.F,Yellow,13686217.01,3012107.276,67.87356582
-94.005774364402,34.9214021439051,5.68-S2.R021.G,Dark Blue,13686190.23,3012107.276,67.84843079
-94.0058611353351,34.9214195357737,5.68-S2.R021.H,Yellow,13686163.46,3012107.276,67.82330514
-94.0059502076644,34.9214373888491,5.68-S2.R021.I,Light Blue,13686135.98,3012107.276,67.79751311
-94.0060392800321,34.9214552418594,5.68-S2.R021.J,Light Blue,13686108.5,3012107.276,67.77172107
-94.0061283524383,34.9214730948047,5.68-S2.R021.K,Light Green,13686081.02,3012107.276,67.74592904
-94.0062065015133,34.9214887583068,5.68-S2.R021.L,Light Blue,13686056.91,3012107.276,67.7233
-94.0052482711731,34.9213532523035,5.68-S2.R022.A,Yellow,13686347.67,3012127.276,67.9862
-94.005315529052,34.9213667334085,5.68-S2.R022.B,Yellow,13686326.92,3012127.276,67.96672457
-94.0054046012069,34.9213845868823,5.68-S2.R022.C,Yellow,13686299.44,3012127.276,67.94093254
-94.0054936734002,34.9214024402911,5.68-S2.R022.D,Yellow,13686271.96,3012127.276,67.9151405
-94.0055827456319,34.9214202936348,5.68-S2.R022.E,Yellow,13686244.48,3012127.276,67.88934847
-94.0056717854885,34.9214381404166,5.68-S2.R022.F,Yellow,13686217.01,3012127.276,67.86356582
-94.0057585888513,34.9214555388547,5.68-S2.R022.G,Dark Blue,13686190.23,3012127.276,67.83843079
-94.005845359837,34.9214729307343,5.68-S2.R022.H,Yellow,13686163.46,3012127.276,67.81330514
-94.0059344322203,34.921490783821,5.68-S2.R022.I,Light Blue,13686135.98,3012127.276,67.78751311
-94.0060235046421,34.9215086368427,5.68-S2.R022.J,Light Blue,13686108.5,3012127.276,67.76172107
-94.0061125771023,34.9215264897992,5.68-S2.R022.K,Light Green,13686081.02,3012127.276,67.73592904
-94.0061907262248,34.9215421533112,5.68-S2.R022.L,Light Blue,13686056.91,3012127.276,67.7133
-94.0052324952924,34.9214066471856,5.68-S2.R023.A,Yellow,13686347.67,3012147.276,67.9762
-94.0052997532121,34.9214201282992,5.68-S2.R023.B,Yellow,13686326.92,3012147.276,67.95672457
-94.005388825421,34.9214379817844,5.68-S2.R023.C,Yellow,13686299.44,3012147.276,67.93093254
-94.0054778976684,34.9214558352045,5.68-S2.R023.D,Yellow,13686271.96,3012147.276,67.9051405
-94.0055669699541,34.9214736885594,5.68-S2.R023.E,Yellow,13686244.48,3012147.276,67.87934847
-94.0056560098647,34.9214915353525,5.68-S2.R023.F,Yellow,13686217.01,3012147.276,67.85356582
-94.0057428132802,34.9215089338017,5.68-S2.R023.G,Dark Blue,13686190.23,3012147.276,67.82843079
-94.0058295843185,34.9215263256923,5.68-S2.R023.H,Light Blue,13686163.46,3012147.276,67.80330514
-94.005918656756,34.9215441787903,5.68-S2.R023.I,Light Blue,13686135.98,3012147.276,67.77751311
-94.0060077292318,34.9215620318233,5.68-S2.R023.J,Light Blue,13686108.5,3012147.276,67.75172107
-94.006096801746,34.9215798847911,5.68-S2.R023.K,Light Green,13686081.02,3012147.276,67.72592904
-94.0061749509159,34.9215955483131,5.68-S2.R023.L,Light Blue,13686056.91,3012147.276,67.7033
-94.0052167193913,34.9214600420651,5.68-S2.R024.A,Yellow,13686347.67,3012167.276,67.9662
-94.0052839773519,34.9214735231873,5.68-S2.R024.B,Yellow,13686326.92,3012167.276,67.94672457
-94.0053730496148,34.9214913766837,5.68-S2.R024.C,Yellow,13686299.44,3012167.276,67.92093254
-94.0054621219162,34.9215092301151,5.68-S2.R024.D,Yellow,13686271.96,3012167.276,67.8951405
-94.005551194256,34.9215270834814,5.68-S2.R024.E,Yellow,13686244.48,3012167.276,67.86934847
-94.0056402342206,34.9215449302858,5.68-S2.R024.F,Light Blue,13686217.01,3012167.276,67.84356582
-94.0057270376888,34.921562328746,5.68-S2.R024.G,Dark Blue,13686190.23,3012167.276,67.81843079
-94.0058138087798,34.9215797206476,5.68-S2.R024.H,Light Blue,13686163.46,3012167.276,67.79330514
-94.0059028812712,34.9215975737569,5.68-S2.R024.I,Light Blue,13686135.98,3012167.276,67.76751311
-94.0059919538011,34.9216154268012,5.68-S2.R024.J,Light Blue,13686108.5,3012167.276,67.74172107
-94.0060810263694,34.9216332797804,5.68-S2.R024.K,Light Green,13686081.02,3012167.276,67.71592904
-94.0061591755867,34.9216489433122,5.68-S2.R024.L,Light Blue,13686056.91,3012167.276,67.6933
-94.0052009434699,34.921513436942,5.68-S2.R025.A,Yellow,13686347.67,3012187.276,67.9562
-94.0052682014713,34.9215269180727,5.68-S2.R025.B,Yellow,13686326.92,3012187.276,67.93672457
-94.0053572737883,34.9215447715805,5.68-S2.R025.C,Yellow,13686299.44,3012187.276,67.91093254
-94.0054463461437,34.9215626250231,5.68-S2.R025.D,Yellow,13686271.96,3012187.276,67.8851405
-94.0055354185375,34.9215804784007,5.68-S2.R025.E,Yellow,13686244.48,3012187.276,67.85934847
-94.0056244585562,34.9215983252164,5.68-S2.R025.F,Yellow,13686217.01,3012187.276,67.83356582
-94.005711262077,34.9216157236877,5.68-S2.R025.G,Dark Blue,13686190.23,3012187.276,67.80843079
-94.0057980332206,34.9216331156003,5.68-S2.R025.H,Light Blue,13686163.46,3012187.276,67.78330514
-94.0058871057661,34.9216509687209,5.68-S2.R025.I,Light Blue,13686135.98,3012187.276,67.75751311
-94.0059761783501,34.9216688217765,5.68-S2.R025.J,Light Blue,13686108.5,3012187.276,67.73172107
-94.0060652509724,34.921686674767,5.68-S2.R025.K,Light Green,13686081.02,3012187.276,67.70592904
-94.0061434002371,34.9217023383087,5.68-S2.R025.L,Light Blue,13686056.91,3012187.276,67.6833
-94.0051851675281,34.9215668318162,5.68-S2.R026.A,Yellow,13686347.67,3012207.276,67.9462
-94.0052524255703,34.9215803129554,5.68-S2.R026.B,Yellow,13686326.92,3012207.276,67.92672457
-94.0053414979414,34.9215981664745,5.68-S2.R026.C,Yellow,13686299.44,3012207.276,67.90093254
-94.0054305703508,34.9216160199285,5.68-S2.R026.D,Yellow,13686271.96,3012207.276,67.8751405
-94.0055196427987,34.9216338733174,5.68-S2.R026.E,Yellow,13686244.48,3012207.276,67.84934847
-94.0056086828714,34.9216517201444,5.68-S2.R026.F,Yellow,13686217.01,3012207.276,67.82356582
-94.0056954864448,34.9216691186266,5.68-S2.R026.G,Dark Blue,13686190.23,3012207.276,67.79843079
-94.0057822576412,34.9216865105503,5.68-S2.R026.H,Light Blue,13686163.46,3012207.276,67.77330514
-94.0058713302407,34.9217043636823,5.68-S2.R026.I,Light Blue,13686135.98,3012207.276,67.74751311
-94.0059604028787,34.9217222167491,5.68-S2.R026.J,Light Blue,13686108.5,3012207.276,67.72172107
-94.0060494755551,34.9217400697509,5.68-S2.R026.K,Light Green,13686081.02,3012207.276,67.69592904
-94.0061276248672,34.9217557333026,5.68-S2.R026.L,Light Blue,13686056.91,3012207.276,67.6733
-94.005169391566,34.9216202266878,5.68-S2.R027.A,Yellow,13686347.67,3012227.276,67.9362
-94.005236649649,34.9216337078355,5.68-S2.R027.B,Yellow,13686326.92,3012227.276,67.91672457
-94.0053257220741,34.9216515613659,5.68-S2.R027.C,Yellow,13686299.44,3012227.276,67.89093254
-94.0054147945376,34.9216694148312,5.68-S2.R027.D,Yellow,13686271.96,3012227.276,67.8651405
-94.0055038670396,34.9216872682314,5.68-S2.R027.E,Yellow,13686244.48,3012227.276,67.83934847
-94.0055929071663,34.9217051150697,5.68-S2.R027.F,Yellow,13686217.01,3012227.276,67.81356582
-94.0056797107924,34.921722513563,5.68-S2.R027.G,Dark Blue,13686190.23,3012227.276,67.78843079
-94.0057664820413,34.9217399054976,5.68-S2.R027.H,Light Blue,13686163.46,3012227.276,67.76330514
-94.0058555546949,34.9217577586409,5.68-S2.R027.I,Light Blue,13686135.98,3012227.276,67.73751311
-94.005944627387,34.9217756117191,5.68-S2.R027.J,Light Blue,13686108.5,3012227.276,67.71172107
-94.0060337001174,34.9217934647322,5.68-S2.R027.K,Light Green,13686081.02,3012227.276,67.68592904
-94.0061118494769,34.9218091282938,5.68-S2.R027.L,Light Blue,13686056.91,3012227.276,67.6633
-94.0051536155836,34.9216736215567,5.68-S2.R028.A,Yellow,13686347.67,3012247.276,67.9262
-94.0052208737074,34.921687102713,5.68-S2.R028.B,Yellow,13686326.92,3012247.276,67.90672457
-94.0053099461865,34.9217049562546,5.68-S2.R028.C,Yellow,13686299.44,3012247.276,67.88093254
-94.0053990187041,34.9217228097313,5.68-S2.R028.D,Yellow,13686271.96,3012247.276,67.8551405
-94.00548809126,34.9217406631428,5.68-S2.R028.E,Yellow,13686244.48,3012247.276,67.82934847
-94.0055771314408,34.9217585099924,5.68-S2.R028.F,Yellow,13686217.01,3012247.276,67.80356582
-94.0056639351196,34.9217759084967,5.68-S2.R028.G,Dark Blue,13686190.23,3012247.276,67.77843079
-94.0057507064212,34.9217933004423,5.68-S2.R028.H,Yellow,13686163.46,3012247.276,67.75330514
-94.0058397791288,34.9218111535969,5.68-S2.R028.I,Yellow,13686135.98,3012247.276,67.72751311
-94.0059288518749,34.9218290066864,5.68-S2.R028.J,Light Blue,13686108.5,3012247.276,67.70172107
-94.0060179246593,34.9218468597108,5.68-S2.R028.K,Light Green,13686081.02,3012247.276,67.67592904
-94.0060960740663,34.9218625232823,5.68-S2.R028.L,Light Blue,13686056.91,3012247.276,67.6533
-94.0051378395808,34.9217270164229,5.68-S2.R029.A,Yellow,13686347.67,3012267.276,67.9162
-94.0052050977454,34.9217404975877,5.68-S2.R029.B,Yellow,13686326.92,3012267.276,67.89672457
-94.0052941702786,34.9217583511407,5.68-S2.R029.C,Yellow,13686299.44,3012267.276,67.87093254
-94.0053832428502,34.9217762046286,5.68-S2.R029.D,Yellow,13686271.96,3012267.276,67.8451405
-94.0054723154602,34.9217940580515,5.68-S2.R029.E,Yellow,13686244.48,3012267.276,67.81934847
-94.005561355695,34.9218119049124,5.68-S2.R029.F,Yellow,13686217.01,3012267.276,67.79356582
-94.0056481594264,34.9218293034277,5.68-S2.R029.G,Dark Blue,13686190.23,3012267.276,67.76843079
-94.0057349307806,34.9218466953844,5.68-S2.R029.H,Yellow,13686163.46,3012267.276,67.74330514
-94.0058240035423,34.9218645485503,5.68-S2.R029.I,Light Blue,13686135.98,3012267.276,67.71751311
-94.0059130763424,34.9218824016511,5.68-S2.R029.J,Light Blue,13686108.5,3012267.276,67.69172107
-94.0060021491809,34.9219002546868,5.68-S2.R029.K,Light Green,13686081.02,3012267.276,67.66592904
-94.0060802986353,34.9219159182682,5.68-S2.R029.L,Light Blue,13686056.91,3012267.276,67.6433
-94.0051220635576,34.9217804112865,5.68-S2.R030.A,Yellow,13686347.67,3012287.276,67.9062
-94.0051893217631,34.9217938924599,5.68-S2.R030.B,Yellow,13686326.92,3012287.276,67.88672457
-94.0052783943503,34.9218117460242,5.68-S2.R030.C,Yellow,13686299.44,3012287.276,67.86093254
-94.0053674669759,34.9218295995234,5.68-S2.R030.D,Yellow,13686271.96,3012287.276,67.8351405
-94.00545653964,34.9218474529575,5.68-S2.R030.E,Yellow,13686244.48,3012287.276,67.80934847
-94.0055455799288,34.9218652998297,5.68-S2.R030.F,Yellow,13686217.01,3012287.276,67.78356582
-94.0056323837129,34.9218826983561,5.68-S2.R030.G,Dark Blue,13686190.23,3012287.276,67.75843079
-94.0057191551198,34.9219000903238,5.68-S2.R030.H,Light Blue,13686163.46,3012287.276,67.73330514
-94.0058082279355,34.9219179435009,5.68-S2.R030.I,Light Blue,13686135.98,3012287.276,67.70751311
-94.0058973007897,34.9219357966131,5.68-S2.R030.J,Light Blue,13686108.5,3012287.276,67.68172107
-94.0059863736822,34.9219536496601,5.68-S2.R030.K,Light Green,13686081.02,3012287.276,67.65592904
-94.006064523184,34.9219693132514,5.68-S2.R030.L,Light Blue,13686056.91,3012287.276,67.6333
-94.0051062875141,34.9218338061474,5.68-S2.R031.A,Yellow,13686347.67,3012307.276,67.8962
-94.0051735457604,34.9218472873293,5.68-S2.R031.B,Yellow,13686326.92,3012307.276,67.87672457
-94.0052626184016,34.9218651409049,5.68-S2.R031.C,Yellow,13686299.44,3012307.276,67.85093254
-94.0053516910813,34.9218829944155,5.68-S2.R031.D,Yellow,13686271.96,3012307.276,67.8251405
-94.0054407637994,34.9219008478609,5.68-S2.R031.E,Yellow,13686244.48,3012307.276,67.79934847
-94.0055298041422,34.9219186947444,5.68-S2.R031.F,Yellow,13686217.01,3012307.276,67.77356582
-94.005616607979,34.9219360932818,5.68-S2.R031.G,Dark Blue,13686190.23,3012307.276,67.74843079
-94.0057033794386,34.9219534852605,5.68-S2.R031.H,Light Blue,13686163.46,3012307.276,67.72330514
-94.0057924523083,34.921971338449,5.68-S2.R031.I,Light Blue,13686135.98,3012307.276,67.69751311
-94.0058815252165,34.9219891915724,5.68-S2.R031.J,Light Blue,13686108.5,3012307.276,67.67172107
-94.0059705981631,34.9220070446307,5.68-S2.R031.K,Light Green,13686081.02,3012307.276,67.64592904
-94.0060487477123,34.922022708232,5.68-S2.R031.L,Light Blue,13686056.91,3012307.276,67.6233
-94.0050905114503,34.9218872010057,5.68-S2.R032.A,Yellow,13686347.67,3012327.276,67.8862
-94.0051577697373,34.9219006821961,5.68-S2.R032.B,Yellow,13686326.92,3012327.276,67.86672457
-94.0052468424326,34.9219185357831,5.68-S2.R032.C,Yellow,13686299.44,3012327.276,67.84093254
-94.0053359151663,34.9219363893049,5.68-S2.R032.D,Yellow,13686271.96,3012327.276,67.8151405
-94.0054249879385,34.9219542427617,5.68-S2.R032.E,Yellow,13686244.48,3012327.276,67.78934847
-94.0055140283353,34.9219720896565,5.68-S2.R032.F,Yellow,13686217.01,3012327.276,67.76356582
-94.0056008322248,34.9219894882048,5.68-S2.R032.G,Dark Blue,13686190.23,3012327.276,67.73843079
-94.005687603737,34.9220068801946,5.68-S2.R032.H,Light Blue,13686163.46,3012327.276,67.71330514
-94.0057766766608,34.9220247333944,5.68-S2.R032.I,Light Blue,13686135.98,3012327.276,67.68751311
-94.005865749623,34.9220425865291,5.68-S2.R032.J,Light Blue,13686108.5,3012327.276,67.66172107
-94.0059548226237,34.9220604395987,5.68-S2.R032.K,Light Green,13686081.02,3012327.276,67.63592904
-94.0060329722203,34.9220761032099,5.68-S2.R032.L,Light Blue,13686056.91,3012327.276,67.6133
-94.0050747353661,34.9219405958613,5.68-S2.R033.A,Yellow,13686347.67,3012347.276,67.8762
-94.0051419936939,34.9219540770603,5.68-S2.R033.B,Yellow,13686326.92,3012347.276,67.85672457
-94.0052310664433,34.9219719306585,5.68-S2.R033.C,Yellow,13686299.44,3012347.276,67.83093254
-94.005320139231,34.9219897841916,5.68-S2.R033.D,Yellow,13686271.96,3012347.276,67.8051405
-94.0054092120572,34.9220076376597,5.68-S2.R033.E,Yellow,13686244.48,3012347.276,67.77934847
-94.0054982525081,34.9220254845658,5.68-S2.R033.F,Yellow,13686217.01,3012347.276,67.75356582
-94.0055850564502,34.9220428831252,5.68-S2.R033.G,Dark Blue,13686190.23,3012347.276,67.72843079
-94.0056718280151,34.922060275126,5.68-S2.R033.H,Light Blue,13686163.46,3012347.276,67.70330514
-94.0057609009929,34.9220781283371,5.68-S2.R033.I,Light Blue,13686135.98,3012347.276,67.67751311
-94.0058499740092,34.9220959814831,5.68-S2.R033.J,Light Blue,13686108.5,3012347.276,67.65172107
-94.0059390470639,34.9221138345641,5.68-S2.R033.K,Light Green,13686081.02,3012347.276,67.62592904
-94.0060171967079,34.9221294981852,5.68-S2.R033.L,Light Blue,13686056.91,3012347.276,67.6033
-94.0050589592615,34.9219939907142,5.68-S2.R034.A,Red,13686347.67,3012367.276,67.8662
-94.0051262176302,34.9220074719218,5.68-S2.R034.B,Red,13686326.92,3012367.276,67.84672457
-94.0052152904336,34.9220253255313,5.68-S2.R034.C,Red,13686299.44,3012367.276,67.82093254
-94.0053043632754,34.9220431790757,5.68-S2.R034.D,Red,13686271.96,3012367.276,67.7951405
-94.0053934361556,34.9220610325551,5.68-S2.R034.E,Red,13686244.48,3012367.276,67.76934847
-94.0054824766605,34.9220788794726,5.68-S2.R034.F,Red,13686217.01,3012367.276,67.74356582
-94.0055692806553,34.922096278043,5.68-S2.R034.G,Brown,13686190.23,3012367.276,67.71843079
-94.0056560522728,34.9221136700547,5.68-S2.R034.H,Light Blue,13686163.46,3012367.276,67.69330514
-94.0057451253047,34.9221315232771,5.68-S2.R034.I,Light Blue,13686135.98,3012367.276,67.66751311
-94.005834198375,34.9221493764345,5.68-S2.R034.J,Light Blue,13686108.5,3012367.276,67.64172107
-94.0059232714838,34.9221672295267,5.68-S2.R034.K,Light Green,13686081.02,3012367.276,67.61592904
-94.0060014211752,34.9221828931578,5.68-S2.R034.L,Light Blue,13686056.91,3012367.276,67.5933
-94.0050431831366,34.9220473855646,5.68-S2.R035.A,White,13686347.67,3012387.276,68.58977096
