PILE ID,Pile Color,X,Y,Z
5.67-S3.R050.C,Yellow,13686937.96,3012693.939,67.55161375
5.67-S3.R050.D,Yellow,13686910.49,3012693.939,67.54193902
5.67-S3.R050.E,Yellow,13686883.01,3012693.939,67.53226077
5.67-S3.R050.F,Yellow,13686855.53,3012693.939,67.52258251
5.67-S3.R050.G,Dark Blue,13686828.76,3012693.939,67.51315432
5.67-S3.R050.H,Yellow,13686801.98,3012693.939,67.5037226
5.67-S3.R050.I,Yellow,13686774.5,3012693.939,67.49404435
5.67-S3.R050.J,Yellow,13686747.03,3012693.939,67.48436962
5.67-S3.R050.K,Yellow,13686719.55,3012693.939,67.47469136
5.67-S3.R050.L,Yellow,13686695.44,3012693.939,67.4662
5.67-S3.R051.A,Yellow,13686986.19,3012713.939,67.56606098
5.67-S3.R051.B,Yellow,13686965.44,3012713.939,67.55875298
5.67-S3.R051.C,Yellow,13686937.96,3012713.939,67.54907473
5.67-S3.R051.D,Yellow,13686910.49,3012713.939,67.5394
5.67-S3.R051.E,Yellow,13686883.01,3012713.939,67.52972175
5.67-S3.R051.F,Yellow,13686855.53,3012713.939,67.52004349
5.67-S3.R051.G,Dark Blue,13686828.76,3012713.939,67.5106153
5.67-S3.R051.H,Yellow,13686801.98,3012713.939,67.50118358
5.67-S3.R051.I,Yellow,13686774.5,3012713.939,67.49150533
5.67-S3.R051.J,Yellow,13686747.03,3012713.939,67.4818306
5.67-S3.R051.K,Yellow,13686719.55,3012713.939,67.47215234
5.67-S3.R051.L,Yellow,13686695.44,3012713.939,67.46366098
5.67-S3.R052.A,Yellow,13686986.19,3012733.939,67.51606098
5.67-S3.R052.B,Yellow,13686965.44,3012733.939,67.50875298
5.67-S3.R052.C,Yellow,13686937.96,3012733.939,67.49907473
5.67-S3.R052.D,Yellow,13686910.49,3012733.939,67.4894
5.67-S3.R052.E,Yellow,13686883.01,3012733.939,67.47972175
5.67-S3.R052.F,Yellow,13686855.53,3012733.939,67.47004349
5.67-S3.R052.G,Dark Blue,13686828.76,3012733.939,67.4606153
5.67-S3.R052.H,Yellow,13686801.98,3012733.939,67.45118358
5.67-S3.R052.I,Yellow,13686774.5,3012733.939,67.44150533
5.67-S3.R052.J,Yellow,13686747.03,3012733.939,67.4318306
5.67-S3.R052.K,Yellow,13686719.55,3012733.939,67.42215234
5.67-S3.R052.L,Yellow,13686695.44,3012733.939,67.41366098
5.67-S3.R053.A,Yellow,13686986.19,3012753.939,67.46606098
5.67-S3.R053.B,Yellow,13686965.44,3012753.939,67.45875298
5.67-S3.R053.C,Yellow,13686937.96,3012753.939,67.44907473
5.67-S3.R053.D,Yellow,13686910.49,3012753.939,67.4394
5.67-S3.R053.E,Yellow,13686883.01,3012753.939,67.42972175
5.67-S3.R053.F,Yellow,13686855.53,3012753.939,67.42004349
5.67-S3.R053.G,Dark Blue,13686828.76,3012753.939,67.4106153
5.67-S3.R053.H,Yellow,13686801.98,3012753.939,67.40118358
5.67-S3.R053.I,Yellow,13686774.5,3012753.939,67.39150533
5.67-S3.R053.J,Yellow,13686747.03,3012753.939,67.3818306
5.67-S3.R053.K,Yellow,13686719.55,3012753.939,67.37215234
5.67-S3.R053.L,Yellow,13686695.44,3012753.939,67.36366098
5.67-S3.R054.A,Yellow,13686986.19,3012773.939,67.41606098
5.67-S3.R054.B,Yellow,13686965.44,3012773.939,67.40875298
5.67-S3.R054.C,Yellow,13686937.96,3012773.939,67.39907473
5.67-S3.R054.D,Yellow,13686910.49,3012773.939,67.3894
5.67-S3.R054.E,Yellow,13686883.01,3012773.939,67.37972175
5.67-S3.R054.F,Yellow,13686855.53,3012773.939,67.37004349
5.67-S3.R054.G,Dark Blue,13686828.76,3012773.939,67.3606153
5.67-S3.R054.H,Yellow,13686801.98,3012773.939,67.35118358
5.67-S3.R054.I,Yellow,13686774.5,3012773.939,67.34150533
5.67-S3.R054.J,Yellow,13686747.03,3012773.939,67.3318306
5.67-S3.R054.K,Yellow,13686719.55,3012773.939,67.32215234
5.67-S3.R054.L,Yellow,13686695.44,3012773.939,67.31366098
5.67-S3.R055.A,Yellow,13686986.19,3012793.939,67.36606098
5.67-S3.R055.B,Yellow,13686965.44,3012793.939,67.35875298
5.67-S3.R055.C,Yellow,13686937.96,3012793.939,67.34907473
5.67-S3.R055.D,Yellow,13686910.49,3012793.939,67.3394
5.67-S3.R055.E,Yellow,13686883.01,3012793.939,67.32972175
5.67-S3.R055.F,Yellow,13686855.53,3012793.939,67.32004349
5.67-S3.R055.G,Dark Blue,13686828.76,3012793.939,67.3106153
5.67-S3.R055.H,Yellow,13686801.98,3012793.939,67.30118358
5.67-S3.R055.I,Yellow,13686774.5,3012793.939,67.29150533
5.67-S3.R055.J,Yellow,13686747.03,3012793.939,67.2818306
5.67-S3.R055.K,Yellow,13686719.55,3012793.939,67.27215234
5.67-S3.R055.L,Yellow,13686695.44,3012793.939,67.26366098
5.67-S3.R056.A,Yellow,13686986.19,3012813.939,67.31606098
5.67-S3.R056.B,Yellow,13686965.44,3012813.939,67.30875298
5.67-S3.R056.C,Yellow,13686937.96,3012813.939,67.29907473
5.67-S3.R056.D,Yellow,13686910.49,3012813.939,67.2894
5.67-S3.R056.E,Yellow,13686883.01,3012813.939,67.27972175
5.67-S3.R056.F,Yellow,13686855.53,3012813.939,67.27004349
5.67-S3.R056.G,Dark Blue,13686828.76,3012813.939,67.2606153
5.67-S3.R056.H,Yellow,13686801.98,3012813.939,67.25118358
5.67-S3.R056.I,Yellow,13686774.5,3012813.939,67.24150533
5.67-S3.R056.J,Yellow,13686747.03,3012813.939,67.2318306
5.67-S3.R056.K,Yellow,13686719.55,3012813.939,67.22215234
5.67-S3.R056.L,Yellow,13686695.44,3012813.939,67.21366098
5.67-S3.R057.A,Yellow,13686986.19,3012833.939,67.26606098
5.67-S3.R057.B,Yellow,13686965.44,3012833.939,67.25875298
5.67-S3.R057.C,Yellow,13686937.96,3012833.939,67.24907473
5.67-S3.R057.D,Yellow,13686910.49,3012833.939,67.2394
5.67-S3.R057.E,Yellow,13686883.01,3012833.939,67.22972175
5.67-S3.R057.F,Yellow,13686855.53,3012833.939,67.22004349
5.67-S3.R057.G,Dark Blue,13686828.76,3012833.939,67.2106153
5.67-S3.R057.H,Yellow,13686801.98,3012833.939,67.20118358
5.67-S3.R057.I,Yellow,13686774.5,3012833.939,67.19150533
5.67-S3.R057.J,Yellow,13686747.03,3012833.939,67.1818306
5.67-S3.R057.K,Yellow,13686719.55,3012833.939,67.17215234
5.67-S3.R057.L,Yellow,13686695.44,3012833.939,67.16366098
5.67-S3.R058.A,Light Blue,13686986.19,3012853.939,67.21606098
5.67-S3.R058.B,Yellow,13686965.44,3012853.939,67.20875298
5.67-S3.R058.C,Yellow,13686937.96,3012853.939,67.19907473
5.67-S3.R058.D,Yellow,13686910.49,3012853.939,67.1894
5.67-S3.R058.E,Yellow,13686883.01,3012853.939,67.17972175
5.67-S3.R058.F,Yellow,13686855.53,3012853.939,67.17004349
5.67-S3.R058.G,Dark Blue,13686828.76,3012853.939,67.1606153
5.67-S3.R058.H,Yellow,13686801.98,3012853.939,67.15118358
5.67-S3.R058.I,Yellow,13686774.5,3012853.939,67.14150533
5.67-S3.R058.J,Yellow,13686747.03,3012853.939,67.1318306
5.67-S3.R058.K,Yellow,13686719.55,3012853.939,67.12215234
5.67-S3.R058.L,Yellow,13686695.44,3012853.939,67.11366098
5.67-S3.R059.A,Light Blue,13686986.19,3012873.939,67.16606098
5.67-S3.R059.B,Yellow,13686965.44,3012873.939,67.15875298
5.67-S3.R059.C,Yellow,13686937.96,3012873.939,67.14907473
5.67-S3.R059.D,Yellow,13686910.49,3012873.939,67.1394
5.67-S3.R059.E,Light Blue,13686883.01,3012873.939,67.12972175
5.67-S3.R059.F,Yellow,13686855.53,3012873.939,67.12004349
5.67-S3.R059.G,Dark Blue,13686828.76,3012873.939,67.1106153
5.67-S3.R059.H,Yellow,13686801.98,3012873.939,67.10118358
5.67-S3.R059.I,Yellow,13686774.5,3012873.939,67.09150533
5.67-S3.R059.J,Yellow,13686747.03,3012873.939,67.0818306
5.67-S3.R059.K,Yellow,13686719.55,3012873.939,67.07215234
5.67-S3.R059.L,Yellow,13686695.44,3012873.939,67.06366098
5.67-S3.R060.A,Light Blue,13686986.19,3012893.939,67.11606098
5.67-S3.R060.B,Light Blue,13686965.44,3012893.939,67.10875298
5.67-S3.R060.C,Yellow,13686937.96,3012893.939,67.09907473
5.67-S3.R060.D,Yellow,13686910.49,3012893.939,67.0894
5.67-S3.R060.E,Yellow,13686883.01,3012893.939,67.07972175
5.67-S3.R060.F,Yellow,13686855.53,3012893.939,67.07004349
5.67-S3.R060.G,Dark Blue,13686828.76,3012893.939,67.0606153
5.67-S3.R060.H,Yellow,13686801.98,3012893.939,67.05118358
5.67-S3.R060.I,Light Blue,13686774.5,3012893.939,67.04150533
5.67-S3.R060.J,Yellow,13686747.03,3012893.939,67.0318306
5.67-S3.R060.K,Light Blue,13686719.55,3012893.939,67.02215234
5.67-S3.R060.L,Yellow,13686695.44,3012893.939,67.01366098
5.67-S3.R061.A,Light Blue,13686986.19,3012913.939,67.58604568
5.67-S3.R061.B,Light Blue,13686965.44,3012913.939,67.57873769
5.67-S3.R061.C,Light Blue,13686937.96,3012913.939,67.56905943
5.67-S3.R061.D,Yellow,13686910.49,3012913.939,67.5593847
5.67-S3.R061.E,Yellow,13686883.01,3012913.939,67.54970645
5.67-S3.R061.F,Yellow,13686855.53,3012913.939,67.5400282
5.67-S3.R061.G,Purple,13686828.76,3012913.939,67.5306
5.67-S3.R061.H,Light Blue,13686801.98,3012913.939,67.52116828
5.67-S3.R061.I,Light Blue,13686774.5,3012913.939,67.51149003
5.67-S3.R061.J,Light Blue,13686747.03,3012913.939,67.5018153
5.67-S3.R061.K,Light Blue,13686719.55,3012913.939,67.49213705
5.67-S3.R061.L,Light Blue,13686695.44,3012913.939,67.48364568
5.68-S1.R001.A,Light Blue,13686666.93,3011707.276,69.66790169
5.68-S1.R001.B,Light Blue,13686646.18,3011707.276,69.56827669
5.68-S1.R001.C,Light Blue,13686618.7,3011707.276,69.43633958
5.68-S1.R001.D,Light Blue,13686591.22,3011707.276,69.30440247
5.68-S1.R001.E,Light Blue,13686563.75,3011707.276,69.17251337
5.68-S1.R001.F,Light Blue,13686536.27,3011707.276,69.04057627
5.68-S1.R001.G,Purple,13686509.49,3011707.276,68.912
5.68-S1.R001.H,Light Blue,13686482.72,3011707.276,68.78347175
5.68-S1.R001.I,Yellow,13686455.24,3011707.276,68.65153464
5.68-S1.R001.J,Light Blue,13686427.76,3011707.276,68.51959753
5.68-S1.R001.K,Yellow,13686400.29,3011707.276,68.38770843
5.68-S1.R001.L,Yellow,13686376.17,3011707.276,68.27190337
5.68-S1.R002.A,Light Blue,13686666.93,3011727.276,69.55602542
5.68-S1.R002.B,Light Blue,13686646.18,3011727.276,69.45640042
5.68-S1.R002.C,Light Blue,13686618.7,3011727.276,69.32446331
5.68-S1.R002.D,Light Blue,13686591.22,3011727.276,69.1925262
5.68-S1.R002.E,Yellow,13686563.75,3011727.276,69.06063711
5.68-S1.R002.F,Yellow,13686536.27,3011727.276,68.9287
5.68-S1.R002.G,Dark Blue,13686509.49,3011727.276,68.80012373
5.68-S1.R002.H,Yellow,13686482.72,3011727.276,68.67159548
5.68-S1.R002.I,Yellow,13686455.24,3011727.276,68.53965837
5.68-S1.R002.J,Yellow,13686427.76,3011727.276,68.40772127
5.68-S1.R002.K,Yellow,13686400.29,3011727.276,68.27583217
5.68-S1.R002.L,Yellow,13686376.17,3011727.276,68.16002711
5.68-S1.R003.A,Light Blue,13686666.93,3011747.276,69.54602542
5.68-S1.R003.B,Light Blue,13686646.18,3011747.276,69.44640042
5.68-S1.R003.C,Light Blue,13686618.7,3011747.276,69.31446331
5.68-S1.R003.D,Light Blue,13686591.22,3011747.276,69.1825262
5.68-S1.R003.E,Yellow,13686563.75,3011747.276,69.05063711
5.68-S1.R003.F,Light Blue,13686536.27,3011747.276,68.9187
5.68-S1.R003.G,Dark Blue,13686509.49,3011747.276,68.79012373
5.68-S1.R003.H,Yellow,13686482.72,3011747.276,68.66159548
5.68-S1.R003.I,Yellow,13686455.24,3011747.276,68.52965837
5.68-S1.R003.J,Yellow,13686427.76,3011747.276,68.39772127
5.68-S1.R003.K,Yellow,13686400.29,3011747.276,68.26583217
5.68-S1.R003.L,Yellow,13686376.17,3011747.276,68.15002711
5.68-S1.R004.A,Light Blue,13686666.93,3011767.276,69.53602542
5.68-S1.R004.B,Light Blue,13686646.18,3011767.276,69.43640042
5.68-S1.R004.C,Light Blue,13686618.7,3011767.276,69.30446331
5.68-S1.R004.D,Light Blue,13686591.22,3011767.276,69.1725262
5.68-S1.R004.E,Light Blue,13686563.75,3011767.276,69.04063711
5.68-S1.R004.F,Yellow,13686536.27,3011767.276,68.9087
5.68-S1.R004.G,Dark Blue,13686509.49,3011767.276,68.78012373
5.68-S1.R004.H,Yellow,13686482.72,3011767.276,68.65159548
5.68-S1.R004.I,Yellow,13686455.24,3011767.276,68.51965837
5.68-S1.R004.J,Yellow,13686427.76,3011767.276,68.38772127
5.68-S1.R004.K,Yellow,13686400.29,3011767.276,68.25583217
5.68-S1.R004.L,Yellow,13686376.17,3011767.276,68.14002711
5.68-S1.R005.A,Light Blue,13686666.93,3011787.276,69.52602542
5.68-S1.R005.B,Light Blue,13686646.18,3011787.276,69.42640042
5.68-S1.R005.C,Light Blue,13686618.7,3011787.276,69.29446331
5.68-S1.R005.D,Light Blue,13686591.22,3011787.276,69.1625262
5.68-S1.R005.E,Light Blue,13686563.75,3011787.276,69.03063711
5.68-S1.R005.F,Light Blue,13686536.27,3011787.276,68.8987
5.68-S1.R005.G,Dark Blue,13686509.49,3011787.276,68.77012373
5.68-S1.R005.H,Yellow,13686482.72,3011787.276,68.64159548
5.68-S1.R005.I,Yellow,13686455.24,3011787.276,68.50965837
5.68-S1.R005.J,Yellow,13686427.76,3011787.276,68.37772127
5.68-S1.R005.K,Yellow,13686400.29,3011787.276,68.24583217
5.68-S1.R005.L,Yellow,13686376.17,3011787.276,68.13002711
5.68-S1.R006.A,Light Blue,13686666.93,3011807.276,69.51602542
5.68-S1.R006.B,Light Blue,13686646.18,3011807.276,69.41640042
5.68-S1.R006.C,Light Blue,13686618.7,3011807.276,69.28446331
5.68-S1.R006.D,Light Blue,13686591.22,3011807.276,69.1525262
5.68-S1.R006.E,Yellow,13686563.75,3011807.276,69.02063711
5.68-S1.R006.F,Yellow,13686536.27,3011807.276,68.8887
5.68-S1.R006.G,Dark Blue,13686509.49,3011807.276,68.76012373
5.68-S1.R006.H,Yellow,13686482.72,3011807.276,68.63159548
5.68-S1.R006.I,Yellow,13686455.24,3011807.276,68.49965837
5.68-S1.R006.J,Yellow,13686427.76,3011807.276,68.36772127
5.68-S1.R006.K,Yellow,13686400.29,3011807.276,68.23583217
5.68-S1.R006.L,Yellow,13686376.17,3011807.276,68.12002711
5.68-S1.R007.A,Light Blue,13686666.93,3011827.276,69.50602542
5.68-S1.R007.B,Light Blue,13686646.18,3011827.276,69.40640042
5.68-S1.R007.C,Light Blue,13686618.7,3011827.276,69.27446331
5.68-S1.R007.D,Yellow,13686591.22,3011827.276,69.1425262
5.68-S1.R007.E,Light Blue,13686563.75,3011827.276,69.01063711
5.68-S1.R007.F,Yellow,13686536.27,3011827.276,68.8787
5.68-S1.R007.G,Dark Blue,13686509.49,3011827.276,68.75012373
5.68-S1.R007.H,Yellow,13686482.72,3011827.276,68.62159548
5.68-S1.R007.I,Yellow,13686455.24,3011827.276,68.48965837
5.68-S1.R007.J,Yellow,13686427.76,3011827.276,68.35772127
5.68-S1.R007.K,Yellow,13686400.29,3011827.276,68.22583217
5.68-S1.R007.L,Yellow,13686376.17,3011827.276,68.11002711
5.68-S1.R008.A,Light Blue,13686666.93,3011847.276,69.49602542
5.68-S1.R008.B,Light Blue,13686646.18,3011847.276,69.39640042
5.68-S1.R008.C,Yellow,13686618.7,3011847.276,69.26446331
5.68-S1.R008.D,Yellow,13686591.22,3011847.276,69.1325262
5.68-S1.R008.E,Yellow,13686563.75,3011847.276,69.00063711
5.68-S1.R008.F,Yellow,13686536.27,3011847.276,68.8687
5.68-S1.R008.G,Dark Blue,13686509.49,3011847.276,68.74012373
5.68-S1.R008.H,Yellow,13686482.72,3011847.276,68.61159548
5.68-S1.R008.I,Yellow,13686455.24,3011847.276,68.47965837
5.68-S1.R008.J,Yellow,13686427.76,3011847.276,68.34772127
5.68-S1.R008.K,Yellow,13686400.29,3011847.276,68.21583217
5.68-S1.R008.L,Yellow,13686376.17,3011847.276,68.10002711
5.68-S1.R009.A,Light Blue,13686666.93,3011867.276,69.48602542
5.68-S1.R009.B,Light Blue,13686646.18,3011867.276,69.38640042
5.68-S1.R009.C,Light Blue,13686618.7,3011867.276,69.25446331
5.68-S1.R009.D,Light Blue,13686591.22,3011867.276,69.1225262
5.68-S1.R009.E,Light Blue,13686563.75,3011867.276,68.99063711
5.68-S1.R009.F,Yellow,13686536.27,3011867.276,68.8587
5.68-S1.R009.G,Dark Blue,13686509.49,3011867.276,68.73012373
5.68-S1.R009.H,Yellow,13686482.72,3011867.276,68.60159548
5.68-S1.R009.I,Yellow,13686455.24,3011867.276,68.46965837
5.68-S1.R009.J,Yellow,13686427.76,3011867.276,68.33772127
5.68-S1.R009.K,Yellow,13686400.29,3011867.276,68.20583217
5.68-S1.R009.L,Yellow,13686376.17,3011867.276,68.09002711
5.68-S1.R010.A,Light Blue,13686666.93,3011887.276,69.47602542
5.68-S1.R010.B,Yellow,13686646.18,3011887.276,69.37640042
5.68-S1.R010.C,Yellow,13686618.7,3011887.276,69.24446331
5.68-S1.R010.D,Light Blue,13686591.22,3011887.276,69.1125262
5.68-S1.R010.E,Yellow,13686563.75,3011887.276,68.98063711
5.68-S1.R010.F,Yellow,13686536.27,3011887.276,68.8487
5.68-S1.R010.G,Dark Blue,13686509.49,3011887.276,68.72012373
5.68-S1.R010.H,Yellow,13686482.72,3011887.276,68.59159548
5.68-S1.R010.I,Yellow,13686455.24,3011887.276,68.45965837
5.68-S1.R010.J,Yellow,13686427.76,3011887.276,68.32772127
5.68-S1.R010.K,Yellow,13686400.29,3011887.276,68.19583217
5.68-S1.R010.L,Yellow,13686376.17,3011887.276,68.08002711
5.68-S1.R011.A,Yellow,13686666.93,3011907.276,69.46602542
5.68-S1.R011.B,Yellow,13686646.18,3011907.276,69.36640042
5.68-S1.R011.C,Yellow,13686618.7,3011907.276,69.23446331
5.68-S1.R011.D,Light Blue,13686591.22,3011907.276,69.1025262
5.68-S1.R011.E,Yellow,13686563.75,3011907.276,68.97063711
5.68-S1.R011.F,Yellow,13686536.27,3011907.276,68.8387
5.68-S1.R011.G,Dark Blue,13686509.49,3011907.276,68.71012373
5.68-S1.R011.H,Yellow,13686482.72,3011907.276,68.58159548
5.68-S1.R011.I,Yellow,13686455.24,3011907.276,68.44965837
5.68-S1.R011.J,Yellow,13686427.76,3011907.276,68.31772127
5.68-S1.R011.K,Yellow,13686400.29,3011907.276,68.18583217
5.68-S1.R011.L,Yellow,13686376.17,3011907.276,68.07002711
5.68-S1.R012.A,Light Blue,13686666.93,3011927.276,69.45602542
5.68-S1.R012.B,Light Blue,13686646.18,3011927.276,69.35640042
5.68-S1.R012.C,Light Blue,13686618.7,3011927.276,69.22446331
5.68-S1.R012.D,Yellow,13686591.22,3011927.276,69.0925262
5.68-S1.R012.E,Yellow,13686563.75,3011927.276,68.96063711
5.68-S1.R012.F,Yellow,13686536.27,3011927.276,68.8287
5.68-S1.R012.G,Dark Blue,13686509.49,3011927.276,68.70012373
5.68-S1.R012.H,Yellow,13686482.72,3011927.276,68.57159548
5.68-S1.R012.I,Yellow,13686455.24,3011927.276,68.43965837
5.68-S1.R012.J,Yellow,13686427.76,3011927.276,68.30772127
5.68-S1.R012.K,Yellow,13686400.29,3011927.276,68.17583217
5.68-S1.R012.L,Yellow,13686376.17,3011927.276,68.06002711
5.68-S1.R013.A,Light Blue,13686666.93,3011947.276,69.44602542
5.68-S1.R013.B,Light Blue,13686646.18,3011947.276,69.34640042
5.68-S1.R013.C,Light Blue,13686618.7,3011947.276,69.21446331
5.68-S1.R013.D,Yellow,13686591.22,3011947.276,69.0825262
5.68-S1.R013.E,Yellow,13686563.75,3011947.276,68.95063711
5.68-S1.R013.F,Yellow,13686536.27,3011947.276,68.8187
5.68-S1.R013.G,Dark Blue,13686509.49,3011947.276,68.69012373
5.68-S1.R013.H,Yellow,13686482.72,3011947.276,68.56159548
5.68-S1.R013.I,Yellow,13686455.24,3011947.276,68.42965837
5.68-S1.R013.J,Yellow,13686427.76,3011947.276,68.29772127
5.68-S1.R013.K,Yellow,13686400.29,3011947.276,68.16583217
5.68-S1.R013.L,Yellow,13686376.17,3011947.276,68.05002711
5.68-S1.R014.A,Light Blue,13686666.93,3011967.276,69.43602542
5.68-S1.R014.B,Light Blue,13686646.18,3011967.276,69.33640042
5.68-S1.R014.C,Light Blue,13686618.7,3011967.276,69.20446331
5.68-S1.R014.D,Yellow,13686591.22,3011967.276,69.0725262
5.68-S1.R014.E,Yellow,13686563.75,3011967.276,68.94063711
5.68-S1.R014.F,Yellow,13686536.27,3011967.276,68.8087
5.68-S1.R014.G,Dark Blue,13686509.49,3011967.276,68.68012373
5.68-S1.R014.H,Yellow,13686482.72,3011967.276,68.55159548
5.68-S1.R014.I,Yellow,13686455.24,3011967.276,68.41965837
5.68-S1.R014.J,Yellow,13686427.76,3011967.276,68.28772127
5.68-S1.R014.K,Yellow,13686400.29,3011967.276,68.15583217
5.68-S1.R014.L,Yellow,13686376.17,3011967.276,68.04002711
5.68-S1.R015.A,Light Blue,13686666.93,3011987.276,69.42602542
5.68-S1.R015.B,Light Blue,13686646.18,3011987.276,69.32640042
5.68-S1.R015.C,Yellow,13686618.7,3011987.276,69.19446331
5.68-S1.R015.D,Yellow,13686591.22,3011987.276,69.0625262
5.68-S1.R015.E,Yellow,13686563.75,3011987.276,68.93063711
5.68-S1.R015.F,Light Blue,13686536.27,3011987.276,68.7987
5.68-S1.R015.G,Dark Blue,13686509.49,3011987.276,68.67012373
5.68-S1.R015.H,Yellow,13686482.72,3011987.276,68.54159548
5.68-S1.R015.I,Yellow,13686455.24,3011987.276,68.40965837
5.68-S1.R015.J,Yellow,13686427.76,3011987.276,68.27772127
5.68-S1.R015.K,Yellow,13686400.29,3011987.276,68.14583217
5.68-S1.R015.L,Yellow,13686376.17,3011987.276,68.03002711
5.68-S1.R016.A,Light Blue,13686666.93,3012007.276,69.41602542
5.68-S1.R016.B,Light Blue,13686646.18,3012007.276,69.31640042
5.68-S1.R016.C,Light Blue,13686618.7,3012007.276,69.18446331
5.68-S1.R016.D,Light Blue,13686591.22,3012007.276,69.0525262
5.68-S1.R016.E,Yellow,13686563.75,3012007.276,68.92063711
5.68-S1.R016.F,Yellow,13686536.27,3012007.276,68.7887
5.68-S1.R016.G,Dark Blue,13686509.49,3012007.276,68.66012373
5.68-S1.R016.H,Yellow,13686482.72,3012007.276,68.53159548
5.68-S1.R016.I,Yellow,13686455.24,3012007.276,68.39965837
5.68-S1.R016.J,Yellow,13686427.76,3012007.276,68.26772127
5.68-S1.R016.K,Yellow,13686400.29,3012007.276,68.13583217
5.68-S1.R016.L,Yellow,13686376.17,3012007.276,68.02002711
5.68-S1.R017.A,Light Blue,13686666.93,3012027.276,69.40602542
5.68-S1.R017.B,Light Blue,13686646.18,3012027.276,69.30640042
5.68-S1.R017.C,Light Blue,13686618.7,3012027.276,69.17446331
5.68-S1.R017.D,Yellow,13686591.22,3012027.276,69.0425262
5.68-S1.R017.E,Yellow,13686563.75,3012027.276,68.91063711
5.68-S1.R017.F,Yellow,13686536.27,3012027.276,68.7787
5.68-S1.R017.G,Dark Blue,13686509.49,3012027.276,68.65012373
5.68-S1.R017.H,Yellow,13686482.72,3012027.276,68.52159548
5.68-S1.R017.I,Yellow,13686455.24,3012027.276,68.38965837
5.68-S1.R017.J,Yellow,13686427.76,3012027.276,68.25772127
5.68-S1.R017.K,Yellow,13686400.29,3012027.276,68.12583217
5.68-S1.R017.L,Yellow,13686376.17,3012027.276,68.01002711
5.68-S1.R018.A,Light Blue,13686666.93,3012047.276,69.39602542
5.68-S1.R018.B,Light Blue,13686646.18,3012047.276,69.29640042
5.68-S1.R018.C,Light Blue,13686618.7,3012047.276,69.16446331
5.68-S1.R018.D,Light Blue,13686591.22,3012047.276,69.0325262
5.68-S1.R018.E,Light Blue,13686563.75,3012047.276,68.90063711
5.68-S1.R018.F,Yellow,13686536.27,3012047.276,68.7687
5.68-S1.R018.G,Dark Blue,13686509.49,3012047.276,68.64012373
5.68-S1.R018.H,Yellow,13686482.72,3012047.276,68.51159548
5.68-S1.R018.I,Yellow,13686455.24,3012047.276,68.37965837
5.68-S1.R018.J,Yellow,13686427.76,3012047.276,68.24772127
5.68-S1.R018.K,Yellow,13686400.29,3012047.276,68.11583217
5.68-S1.R018.L,Yellow,13686376.17,3012047.276,68.00002711
5.68-S1.R019.A,Light Blue,13686666.93,3012067.276,69.38602542
5.68-S1.R019.B,Light Blue,13686646.18,3012067.276,69.28640042
5.68-S1.R019.C,Light Blue,13686618.7,3012067.276,69.15446331
5.68-S1.R019.D,Light Blue,13686591.22,3012067.276,69.0225262
5.68-S1.R019.E,Light Blue,13686563.75,3012067.276,68.89063711
5.68-S1.R019.F,Light Blue,13686536.27,3012067.276,68.7587
5.68-S1.R019.G,Dark Blue,13686509.49,3012067.276,68.63012373
5.68-S1.R019.H,Yellow,13686482.72,3012067.276,68.50159548
5.68-S1.R019.I,Yellow,13686455.24,3012067.276,68.36965837
5.68-S1.R019.J,Yellow,13686427.76,3012067.276,68.23772127
5.68-S1.R019.K,Yellow,13686400.29,3012067.276,68.10583217
5.68-S1.R019.L,Yellow,13686376.17,3012067.276,67.99002711
5.68-S1.R020.A,Light Blue,13686666.93,3012087.276,69.37602542
5.68-S1.R020.B,Light Blue,13686646.18,3012087.276,69.27640042
5.68-S1.R020.C,Light Blue,13686618.7,3012087.276,69.14446331
5.68-S1.R020.D,Light Blue,13686591.22,3012087.276,69.0125262
5.68-S1.R020.E,Light Blue,13686563.75,3012087.276,68.88063711
5.68-S1.R020.F,Light Blue,13686536.27,3012087.276,68.7487
5.68-S1.R020.G,Dark Blue,13686509.49,3012087.276,68.62012373
5.68-S1.R020.H,Yellow,13686482.72,3012087.276,68.49159548
5.68-S1.R020.I,Yellow,13686455.24,3012087.276,68.35965837
5.68-S1.R020.J,Yellow,13686427.76,3012087.276,68.22772127
5.68-S1.R020.K,Yellow,13686400.29,3012087.276,68.09583217
5.68-S1.R020.L,Yellow,13686376.17,3012087.276,67.98002711
5.68-S1.R021.A,Light Blue,13686666.93,3012107.276,69.36602542
5.68-S1.R021.B,Light Blue,13686646.18,3012107.276,69.26640042
5.68-S1.R021.C,Light Blue,13686618.7,3012107.276,69.13446331
5.68-S1.R021.D,Light Blue,13686591.22,3012107.276,69.0025262
5.68-S1.R021.E,Light Blue,13686563.75,3012107.276,68.87063711
5.68-S1.R021.F,Yellow,13686536.27,3012107.276,68.7387
5.68-S1.R021.G,Dark Blue,13686509.49,3012107.276,68.61012373
5.68-S1.R021.H,Yellow,13686482.72,3012107.276,68.48159548
5.68-S1.R021.I,Yellow,13686455.24,3012107.276,68.34965837
5.68-S1.R021.J,Yellow,13686427.76,3012107.276,68.21772127
5.68-S1.R021.K,Yellow,13686400.29,3012107.276,68.08583217
5.68-S1.R021.L,Yellow,13686376.17,3012107.276,67.97002711
5.68-S1.R022.A,Light Blue,13686666.93,3012127.276,69.35602542
