Name,Latitude,Longitude,Special WP,Dominant
E4.01.S2.R10.L,34.94625127,-118.0976641,0,"blue - black"
E4.01.S2.R09.L,34.94624991,-118.0977242,0,"blue - black"
E4.01.S2.R08.L,34.94624854,-118.0977842,0,"blue - black"
E4.01.S2.R07.L,34.94624714,-118.0978443,0,"blue - black"
E4.01.S2.R06.L,34.94624578,-118.0979044,0,"blue - black"
E4.01.S2.R05.L,34.94624441,-118.0979644,0,"blue - black"
E4.01.S2.R04.L,34.94624304,-118.0980245,0,"blue - black"
E4.01.S2.R03.L,34.94624165,-118.0980846,0,"blue - black"
E4.01.S2.R02.L,34.94624028,-118.0981446,0,"pink - black"
E4.01.S2.R01.L,34.94623891,-118.0982047,0,"pink - black"
E4.01.S3.R07.A,34.94618139,-118.0978442,0,"blue - black"
E4.01.S3.R08.A,34.94618276,-118.0977842,0,"blue - black"
E4.01.S3.R09.A,34.94618413,-118.0977241,0,"blue - black"
E4.01.S3.R10.A,34.94618549,-118.097664,0,"blue - black"
E4.01.S3.R11.A,34.94618689,-118.097604,0,"blue - black"
E4.01.S3.R12.A,34.94618826,-118.0975439,0,"blue - black"
E4.01.S3.R13.A,34.94618962,-118.0974839,0,"blue - black"
E4.01.S3.R14.A,34.94619099,-118.0974238,0,"blue - black"
E4.01.S3.R15.A,34.94619238,-118.0973637,0,"blue - black"
E4.01.S3.R16.A,34.94619375,-118.0973037,0,"blue - black"
E4.01.S3.R17.A,34.94619512,-118.0972436,0,"blue - black"
E4.01.S3.R18.A,34.94619648,-118.0971835,0,"blue - black"
E4.01.S3.R19.A,34.94619785,-118.0971235,0,"blue - black"
E4.01.S3.R20.A,34.94619924,-118.0970634,0,"blue - black"
E4.01.S3.R21.A,34.94620061,-118.0970033,0,"blue - black"
E4.01.S3.R22.A,34.94620198,-118.0969433,0,"blue - black"
E4.01.S3.R23.A,34.94620334,-118.0968832,0,"blue - black"
E4.01.S3.R24.A,34.94620474,-118.0968232,0,"blue - black"
E4.01.S3.R25.A,34.9462061,-118.0967631,0,"blue - black"
E4.01.S3.R26.A,34.94620747,-118.096703,0,"blue - black"
E4.01.S3.R27.A,34.94620884,-118.096643,0,"blue - black"
E4.01.S3.R28.A,34.94621023,-118.0965829,0,"blue - black"
E4.01.S3.R29.A,34.9462116,-118.0965228,0,"blue - black"
E4.01.S3.R30.A,34.94621296,-118.0964628,0,"blue - black"
E4.01.S3.R31.A,34.94621433,-118.0964027,0,"blue - black"
E4.01.S3.R32.A,34.94621572,-118.0963426,0,"blue - black"
E4.01.S3.R33.A,34.94621709,-118.0962826,0,"blue - black"
E4.01.S3.R34.A,34.94621846,-118.0962225,0,"blue - black"
E4.01.S3.R34.B,34.9461371,-118.0962224,0,"blue - white"
E4.01.S3.R33.B,34.94613573,-118.0962825,0,"blue - white"
E4.01.S3.R32.B,34.94613434,-118.0963426,0,"blue - white"
E4.01.S3.R31.B,34.94613297,-118.0964026,0,"blue - white"
E4.01.S3.R30.B,34.94613161,-118.0964627,0,"blue - white"
E4.01.S3.R29.B,34.94613024,-118.0965227,0,"blue - white"
E4.01.S3.R28.B,34.94612885,-118.0965828,0,"blue - white"
E4.01.S3.R27.B,34.94612748,-118.0966429,0,"blue - white"
E4.01.S3.R26.B,34.94612611,-118.0967029,0,"blue - white"
E4.01.S3.R25.B,34.94612475,-118.096763,0,"blue - white"
E4.01.S3.R24.B,34.94612338,-118.0968231,0,"blue - white"
E4.01.S3.R23.B,34.94612199,-118.0968831,0,"blue - white"
E4.01.S3.R22.B,34.94612062,-118.0969432,0,"blue - white"
E4.01.S3.R21.B,34.94611925,-118.0970032,0,"blue - white"
E4.01.S3.R20.B,34.94611789,-118.0970633,0,"blue - white"
E4.01.S3.R19.B,34.94611649,-118.0971234,0,"yellow - black"
E4.01.S3.R18.B,34.94611513,-118.0971834,0,"blue - white"
E4.01.S3.R17.B,34.94611376,-118.0972435,0,"blue - white"
E4.01.S3.R16.B,34.94611239,-118.0973036,0,"blue - white"
E4.01.S3.R15.B,34.946111,-118.0973636,0,"blue - white"
E4.01.S3.R14.B,34.94610963,-118.0974237,0,"blue - white"
E4.01.S3.R13.B,34.94610826,-118.0974838,0,"blue - white"
E4.01.S3.R12.B,34.9461069,-118.0975438,0,"blue - white"
E4.01.S3.R11.B,34.9461055,-118.0976039,0,"blue - white"
E4.01.S3.R10.B,34.94610414,-118.0976639,0,"blue - white"
E4.01.S3.R09.B,34.94610277,-118.097724,0,"blue - white"
E4.01.S3.R08.B,34.9461014,-118.0977841,0,"blue - white"
E4.01.S3.R07.B,34.94610004,-118.0978441,0,"blue - white"
E4.01.S3.R07.C,34.94601865,-118.097844,0,"blue - white"
E4.01.S3.R08.C,34.94602005,-118.097784,0,"blue - white"
E4.01.S3.R09.C,34.94602141,-118.0977239,0,"blue - white"
E4.01.S3.R10.C,34.94602278,-118.0976638,0,"blue - white"
E4.01.S3.R11.C,34.94602415,-118.0976038,0,"blue - white"
E4.01.S3.R12.C,34.94602554,-118.0975437,0,"blue - white"
E4.01.S3.R13.C,34.94602691,-118.0974837,0,"blue - white"
E4.01.S3.R14.C,34.94602827,-118.0974236,0,"blue - white"
E4.01.S3.R15.C,34.94602964,-118.0973635,0,"blue - white"
E4.01.S3.R16.C,34.94603103,-118.0973035,0,"blue - white"
E4.01.S3.R17.C,34.9460324,-118.0972434,0,"blue - white"
E4.01.S3.R18.C,34.94603377,-118.0971833,0,"blue - white"
E4.01.S3.R19.C,34.94603514,-118.0971233,0,"yellow - black"
E4.01.S3.R20.C,34.9460365,-118.0970632,0,"blue - white"
E4.01.S3.R21.C,34.9460379,-118.0970032,0,"blue - white"
E4.01.S3.R22.C,34.94603926,-118.0969431,0,"blue - white"
E4.01.S3.R23.C,34.94604063,-118.096883,0,"blue - white"
E4.01.S3.R24.C,34.946042,-118.096823,0,"blue - white"
E4.01.S3.R25.C,34.94604339,-118.0967629,0,"blue - white"
E4.01.S3.R26.C,34.94604476,-118.0967028,0,"blue - white"
E4.01.S3.R27.C,34.94604612,-118.0966428,0,"blue - white"
E4.01.S3.R28.C,34.94604749,-118.0965827,0,"blue - white"
E4.01.S3.R29.C,34.94604888,-118.0965226,0,"blue - white"
E4.01.S3.R30.C,34.94605025,-118.0964626,0,"blue - white"
E4.01.S3.R31.C,34.94605162,-118.0964025,0,"blue - white"
E4.01.S3.R32.C,34.94605298,-118.0963425,0,"blue - white"
E4.01.S3.R33.C,34.94605438,-118.0962824,0,"blue - white"
E4.01.S3.R34.C,34.94605574,-118.0962223,0,"blue - white"
E4.01.S3.R34.D,34.94596301,-118.0962222,0,"blue - white"
E4.01.S3.R33.D,34.94596164,-118.0962823,0,"blue - white"
E4.01.S3.R32.D,34.94596025,-118.0963423,0,"blue - white"
E4.01.S3.R31.D,34.94595888,-118.0964024,0,"blue - white"
E4.01.S3.R30.D,34.94595752,-118.0964625,0,"blue - white"
E4.01.S3.R29.D,34.94595615,-118.0965225,0,"blue - white"
E4.01.S3.R28.D,34.94595478,-118.0965826,0,"blue - white"
E4.01.S3.R27.D,34.94595339,-118.0966427,0,"blue - white"
E4.01.S3.R26.D,34.94595202,-118.0967027,0,"blue - white"
E4.01.S3.R25.D,34.94595066,-118.0967628,0,"blue - white"
E4.01.S3.R24.D,34.94594929,-118.0968229,0,"blue - white"
E4.01.S3.R23.D,34.9459479,-118.0968829,0,"blue - white"
E4.01.S3.R22.D,34.94594653,-118.096943,0,"blue - white"
E4.01.S3.R21.D,34.94594516,-118.097003,0,"blue - white"
E4.01.S3.R20.D,34.9459438,-118.0970631,0,"blue - white"
E4.01.S3.R19.D,34.9459424,-118.0971232,0,"yellow - black"
E4.01.S3.R18.D,34.94594104,-118.0971832,0,"blue - white"
E4.01.S3.R17.D,34.94593967,-118.0972433,0,"blue - white"
E4.01.S3.R16.D,34.9459383,-118.0973034,0,"blue - white"
E4.01.S3.R15.D,34.94593691,-118.0973634,0,"blue - white"
E4.01.S3.R14.D,34.94593554,-118.0974235,0,"blue - white"
E4.01.S3.R13.D,34.94593417,-118.0974835,0,"blue - white"
E4.01.S3.R12.D,34.94593281,-118.0975436,0,"blue - white"
E4.01.S3.R11.D,34.94593144,-118.0976037,0,"blue - white"
E4.01.S3.R10.D,34.94593005,-118.0976637,0,"blue - white"
E4.01.S3.R09.D,34.94592868,-118.0977238,0,"blue - white"
E4.01.S3.R08.D,34.94592731,-118.0977839,0,"blue - white"
E4.01.S3.R07.D,34.94592595,-118.0978439,0,"blue - white"
E4.01.S3.R07.E,34.94583321,-118.0978438,0,"pink - white"
E4.01.S3.R08.E,34.94583458,-118.0977838,0,"pink - white"
E4.01.S3.R09.E,34.94583595,-118.0977237,0,"pink - white"
E4.01.S3.R10.E,34.94583731,-118.0976636,0,"pink - white"
E4.01.S3.R11.E,34.94583871,-118.0976036,0,"pink - white"
E4.01.S3.R12.E,34.94584007,-118.0975435,0,"pink - white"
E4.01.S3.R13.E,34.94584144,-118.0974834,0,"pink - white"
E4.01.S3.R14.E,34.94584281,-118.0974234,0,"pink - white"
E4.01.S3.R15.E,34.9458442,-118.0973633,0,"pink - white"
E4.01.S3.R16.E,34.94584557,-118.0973033,0,"pink - white"
E4.01.S3.R17.E,34.94584694,-118.0972432,0,"pink - white"
E4.01.S3.R18.E,34.9458483,-118.0971831,0,"pink - white"
E4.01.S3.R19.E,34.9458497,-118.0971231,0,"green - black"
E4.01.S3.R20.E,34.94585106,-118.097063,0,"pink - white"
E4.01.S3.R21.E,34.94585243,-118.0970029,0,"pink - white"
E4.01.S3.R22.E,34.9458538,-118.0969429,0,"pink - white"
E4.01.S3.R23.E,34.94585519,-118.0968828,0,"pink - white"
E4.01.S3.R24.E,34.94585656,-118.0968227,0,"pink - white"
E4.01.S3.R25.E,34.94585792,-118.0967627,0,"pink - white"
E4.01.S3.R26.E,34.94585929,-118.0967026,0,"pink - white"
E4.01.S3.R27.E,34.94586066,-118.0966426,0,"pink - white"
E4.01.S3.R28.E,34.94586205,-118.0965825,0,"pink - white"
E4.01.S3.R29.E,34.94586342,-118.0965224,0,"pink - white"
E4.01.S3.R30.E,34.94586478,-118.0964624,0,"pink - white"
E4.01.S3.R31.E,34.94586615,-118.0964023,0,"pink - white"
E4.01.S3.R32.E,34.94586754,-118.0963422,0,"pink - white"
E4.01.S3.R33.E,34.94586891,-118.0962822,0,"pink - white"
E4.01.S3.R34.E,34.94587028,-118.0962221,0,"pink - white"
E4.01.S3.R34.F,34.94577754,-118.096222,0,"pink - white"
E4.01.S3.R33.F,34.94577618,-118.0962821,0,"pink - white"
E4.01.S3.R32.F,34.94577481,-118.0963421,0,"pink - white"
E4.01.S3.R31.F,34.94577344,-118.0964022,0,"pink - white"
E4.01.S3.R30.F,34.94577205,-118.0964623,0,"pink - white"
E4.01.S3.R29.F,34.94577068,-118.0965223,0,"pink - white"
E4.01.S3.R28.F,34.94576932,-118.0965824,0,"pink - white"
E4.01.S3.R27.F,34.94576795,-118.0966424,0,"pink - white"
E4.01.S3.R26.F,34.94576656,-118.0967025,0,"pink - white"
E4.01.S3.R25.F,34.94576519,-118.0967626,0,"pink - white"
E4.01.S3.R24.F,34.94576382,-118.0968226,0,"pink - white"
E4.01.S3.R23.F,34.94576246,-118.0968827,0,"pink - white"
E4.01.S3.R22.F,34.94576106,-118.0969428,0,"pink - white"
E4.01.S3.R21.F,34.9457597,-118.0970028,0,"pink - white"
E4.01.S3.R20.F,34.94575833,-118.0970629,0,"pink - white"
E4.01.S3.R19.F,34.94575696,-118.097123,0,"pink - black"
E4.01.S3.R18.F,34.94575557,-118.097183,0,"pink - white"
E4.01.S3.R17.F,34.9457542,-118.0972431,0,"pink - white"
E4.01.S3.R16.F,34.94575284,-118.0973031,0,"pink - white"
E4.01.S3.R15.F,34.94575147,-118.0973632,0,"pink - white"
E4.01.S3.R14.F,34.9457501,-118.0974233,0,"pink - white"
E4.01.S3.R13.F,34.94574871,-118.0974833,0,"pink - white"
E4.01.S3.R12.F,34.94574734,-118.0975434,0,"pink - white"
E4.01.S3.R11.F,34.94574597,-118.0976035,0,"pink - white"
E4.01.S3.R10.F,34.94574461,-118.0976635,0,"pink - white"
E4.01.S3.R09.F,34.94574321,-118.0977236,0,"pink - white"
E4.01.S3.R08.F,34.94574185,-118.0977836,0,"pink - white"
E4.01.S3.R07.F,34.94574048,-118.0978437,0,"pink - white"
E4.01.S3.R07.G,34.94565181,-118.0978436,0,"orange - black"
E4.01.S3.R08.G,34.94565318,-118.0977835,0,"green"
E4.01.S3.R09.G,34.94565455,-118.0977235,0,"green"
E4.01.S3.R10.G,34.94565591,-118.0976634,0,"green"
E4.01.S3.R11.G,34.94565731,-118.0976034,0,"green"
E4.01.S3.R12.G,34.94565867,-118.0975433,0,"green"
E4.01.S3.R13.G,34.94566004,-118.0974832,0,"green"
E4.01.S3.R14.G,34.94566141,-118.0974232,0,"green"
E4.01.S3.R15.G,34.9456628,-118.0973631,0,"green"
E4.01.S3.R16.G,34.94566417,-118.097303,0,"green"
E4.01.S3.R17.G,34.94566554,-118.097243,0,"green"
E4.01.S3.R18.G,34.9456669,-118.0971829,0,"green"
E4.01.S3.R19.G,34.94566827,-118.0971228,0,"green"
E4.01.S3.R20.G,34.94566966,-118.0970628,0,"green"
E4.01.S3.R21.G,34.94567103,-118.0970027,0,"green"
E4.01.S3.R22.G,34.9456724,-118.0969427,0,"green"
E4.01.S3.R23.G,34.94567376,-118.0968826,0,"green"
E4.01.S3.R24.G,34.94567516,-118.0968225,0,"green"
E4.01.S3.R25.G,34.94567652,-118.0967625,0,"green"
E4.01.S3.R26.G,34.94567789,-118.0967024,0,"green"
E4.01.S3.R27.G,34.94567926,-118.0966423,0,"green"
E4.01.S3.R28.G,34.94568065,-118.0965823,0,"green"
E4.01.S3.R29.G,34.94568202,-118.0965222,0,"green"
E4.01.S3.R30.G,34.94568338,-118.0964622,0,"green"
E4.01.S3.R31.G,34.94568475,-118.0964021,0,"green"
E4.01.S3.R32.G,34.94568614,-118.096342,0,"green"
E4.01.S3.R33.G,34.94568751,-118.096282,0,"green"
E4.01.S3.R34.G,34.94568888,-118.0962219,0,"orange - black"
E4.01.S3.R34.H,34.94560021,-118.0962218,0,"pink - white"
E4.01.S3.R33.H,34.94559884,-118.0962819,0,"pink - white"
E4.01.S3.R32.H,34.94559745,-118.0963419,0,"pink - white"
E4.01.S3.R31.H,34.94559608,-118.096402,0,"pink - white"
E4.01.S3.R30.H,34.94559472,-118.0964621,0,"pink - white"
E4.01.S3.R29.H,34.94559335,-118.0965221,0,"pink - white"
E4.01.S3.R28.H,34.94559196,-118.0965822,0,"pink - white"
E4.01.S3.R27.H,34.94559059,-118.0966422,0,"pink - white"
E4.01.S3.R26.H,34.94558922,-118.0967023,0,"pink - white"
E4.01.S3.R25.H,34.94558786,-118.0967624,0,"pink - white"
E4.01.S3.R24.H,34.94558646,-118.0968224,0,"pink - white"
E4.01.S3.R23.H,34.9455851,-118.0968825,0,"pink - white"
E4.01.S3.R22.H,34.94558373,-118.0969426,0,"pink - white"
E4.01.S3.R21.H,34.94558236,-118.0970026,0,"pink - white"
E4.01.S3.R20.H,34.94558097,-118.0970627,0,"pink - white"
E4.01.S3.R19.H,34.9455796,-118.0971227,0,"pink - white"
E4.01.S3.R18.H,34.94557824,-118.0971828,0,"pink - white"
E4.01.S3.R17.H,34.94557687,-118.0972429,0,"pink - white"
E4.01.S3.R16.H,34.9455755,-118.0973029,0,"pink - white"
E4.01.S3.R15.H,34.94557411,-118.097363,0,"pink - white"
E4.01.S3.R14.H,34.94557274,-118.0974231,0,"pink - white"
E4.01.S3.R13.H,34.94557138,-118.0974831,0,"pink - white"
E4.01.S3.R12.H,34.94557001,-118.0975432,0,"pink - white"
E4.01.S3.R11.H,34.94556861,-118.0976032,0,"pink - white"
E4.01.S3.R10.H,34.94556725,-118.0976633,0,"pink - white"
E4.01.S3.R09.H,34.94556588,-118.0977234,0,"pink - white"
E4.01.S3.R08.H,34.94556451,-118.0977834,0,"pink - white"
E4.01.S3.R07.H,34.94556312,-118.0978435,0,"pink - white"
E4.01.S3.R07.I,34.94547041,-118.0978434,0,"pink - white"
E4.01.S3.R08.I,34.94547178,-118.0977833,0,"pink - white"
E4.01.S3.R09.I,34.94547315,-118.0977233,0,"pink - white"
E4.01.S3.R10.I,34.94547451,-118.0976632,0,"pink - white"
E4.01.S3.R11.I,34.94547591,-118.0976031,0,"pink - white"
E4.01.S3.R12.I,34.94547728,-118.0975431,0,"pink - white"
E4.01.S3.R13.I,34.94547864,-118.097483,0,"pink - white"
E4.01.S3.R14.I,34.94548001,-118.097423,0,"pink - white"
E4.01.S3.R15.I,34.94548138,-118.0973629,0,"pink - white"
E4.01.S3.R16.I,34.94548277,-118.0973028,0,"pink - white"
E4.01.S3.R17.I,34.94548414,-118.0972428,0,"pink - white"
E4.01.S3.R18.I,34.9454855,-118.0971827,0,"pink - white"
E4.01.S3.R19.I,34.94548687,-118.0971226,0,"pink - white"
E4.01.S3.R20.I,34.94548826,-118.0970626,0,"pink - white"
E4.01.S3.R21.I,34.94548963,-118.0970025,0,"pink - white"
E4.01.S3.R22.I,34.945491,-118.0969424,0,"pink - white"
E4.01.S3.R23.I,34.94549236,-118.0968824,0,"pink - white"
E4.01.S3.R24.I,34.94549376,-118.0968223,0,"pink - white"
E4.01.S3.R25.I,34.94549512,-118.0967623,0,"pink - white"
E4.01.S3.R26.I,34.94549649,-118.0967022,0,"pink - white"
E4.01.S3.R27.I,34.94549786,-118.0966421,0,"pink - white"
E4.01.S3.R28.I,34.94549925,-118.0965821,0,"pink - white"
E4.01.S3.R29.I,34.94550062,-118.096522,0,"pink - white"
E4.01.S3.R30.I,34.94550198,-118.0964619,0,"pink - white"
E4.01.S3.R31.I,34.94550335,-118.0964019,0,"pink - white"
E4.01.S3.R32.I,34.94550472,-118.0963418,0,"pink - white"
E4.01.S3.R33.I,34.94550611,-118.0962818,0,"pink - white"
E4.01.S3.R34.I,34.94550748,-118.0962217,0,"pink - white"
E4.01.S3.R34.J,34.94541474,-118.0962216,0,"blue - white"
E4.01.S3.R33.J,34.94541338,-118.0962816,0,"blue - white"
E4.01.S3.R32.J,34.94541201,-118.0963417,0,"blue - white"
E4.01.S3.R31.J,34.94541062,-118.0964018,0,"blue - white"
E4.01.S3.R30.J,34.94540925,-118.0964618,0,"blue - white"
E4.01.S3.R29.J,34.94540788,-118.0965219,0,"blue - white"
E4.01.S3.R28.J,34.94540652,-118.096582,0,"blue - white"
E4.01.S3.R27.J,34.94540512,-118.096642,0,"blue - white"
E4.01.S3.R26.J,34.94540376,-118.0967021,0,"blue - white"
E4.01.S3.R25.J,34.94540239,-118.0967622,0,"blue - white"
E4.01.S3.R24.J,34.94540103,-118.0968222,0,"blue - white"
E4.01.S3.R23.J,34.94539963,-118.0968823,0,"blue - white"
E4.01.S3.R22.J,34.94539826,-118.0969423,0,"blue - white"
E4.01.S3.R21.J,34.9453969,-118.0970024,0,"blue - white"
E4.01.S3.R20.J,34.94539553,-118.0970625,0,"blue - white"
E4.01.S3.R19.J,34.94539416,-118.0971225,0,"blue - white"
E4.01.S3.R18.J,34.94539277,-118.0971826,0,"blue - white"
E4.01.S3.R17.J,34.9453914,-118.0972427,0,"blue - white"
E4.01.S3.R16.J,34.94539004,-118.0973027,0,"blue - white"
E4.01.S3.R15.J,34.94538867,-118.0973628,0,"blue - white"
E4.01.S3.R14.J,34.94538728,-118.0974228,0,"blue - white"
E4.01.S3.R13.J,34.94538591,-118.0974829,0,"blue - white"
E4.01.S3.R12.J,34.94538454,-118.097543,0,"blue - white"
E4.01.S3.R11.J,34.94538318,-118.097603,0,"blue - white"
E4.01.S3.R10.J,34.94538178,-118.0976631,0,"blue - white"
E4.01.S3.R09.J,34.94538041,-118.0977232,0,"blue - white"
E4.01.S3.R08.J,34.94537905,-118.0977832,0,"blue - white"
E4.01.S3.R07.J,34.94537768,-118.0978433,0,"blue - white"
E4.01.S3.R07.K,34.94529632,-118.0978432,0,"blue - white"
E4.01.S3.R08.K,34.94529769,-118.0977831,0,"blue - white"
E4.01.S3.R09.K,34.94529906,-118.0977231,0,"blue - white"
E4.01.S3.R10.K,34.94530042,-118.097663,0,"blue - white"
E4.01.S3.R11.K,34.94530182,-118.0976029,0,"blue - white"
E4.01.S3.R12.K,34.94530318,-118.0975429,0,"blue - white"
E4.01.S3.R13.K,34.94530455,-118.0974828,0,"blue - white"
E4.01.S3.R14.K,34.94530592,-118.0974227,0,"blue - white"
E4.01.S3.R15.K,34.94530729,-118.0973627,0,"blue - white"
E4.01.S3.R16.K,34.94530868,-118.0973026,0,"blue - white"
E4.01.S3.R17.K,34.94531005,-118.0972426,0,"blue - white"
E4.01.S3.R18.K,34.94531141,-118.0971825,0,"blue - white"
E4.01.S3.R19.K,34.94531278,-118.0971224,0,"blue - white"
E4.01.S3.R20.K,34.94531417,-118.0970624,0,"blue - white"
E4.01.S3.R21.K,34.94531554,-118.0970023,0,"blue - white"
E4.01.S3.R22.K,34.94531691,-118.0969422,0,"blue - white"
E4.01.S3.R23.K,34.94531827,-118.0968822,0,"blue - white"
E4.01.S3.R24.K,34.94531967,-118.0968221,0,"blue - white"
E4.01.S3.R25.K,34.94532103,-118.0967621,0,"blue - white"
E4.01.S3.R26.K,34.9453224,-118.096702,0,"blue - white"
E4.01.S3.R27.K,34.94532377,-118.0966419,0,"blue - white"
E4.01.S3.R28.K,34.94532516,-118.0965819,0,"blue - white"
E4.01.S3.R29.K,34.94532653,-118.0965218,0,"blue - white"
E4.01.S3.R30.K,34.94532789,-118.0964617,0,"blue - white"
E4.01.S3.R31.K,34.94532926,-118.0964017,0,"blue - white"
E4.01.S3.R32.K,34.94533063,-118.0963416,0,"blue - white"
E4.01.S3.R33.K,34.94533202,-118.0962816,0,"blue - white"
E4.01.S3.R34.K,34.94533339,-118.0962215,0,"blue - white"
E4.01.S3.R34.L,34.94525203,-118.0962214,0,"blue - black"
E4.01.S3.R33.L,34.94525066,-118.0962815,0,"blue - black"
E4.01.S3.R32.L,34.94524927,-118.0963415,0,"blue - black"
E4.01.S3.R31.L,34.9452479,-118.0964016,0,"blue - black"
E4.01.S3.R30.L,34.94524654,-118.0964616,0,"blue - black"
E4.01.S3.R29.L,34.94524517,-118.0965217,0,"blue - black"
E4.01.S3.R28.L,34.94524378,-118.0965818,0,"blue - black"
E4.01.S3.R27.L,34.94524241,-118.0966418,0,"blue - black"
E4.01.S3.R26.L,34.94524104,-118.0967019,0,"blue - black"
E4.01.S3.R25.L,34.94523968,-118.096762,0,"blue - black"
E4.01.S3.R24.L,34.94523828,-118.096822,0,"blue - black"
E4.01.S3.R23.L,34.94523692,-118.0968821,0,"blue - black"
E4.01.S3.R22.L,34.94523555,-118.0969421,0,"blue - black"
E4.01.S3.R21.L,34.94523418,-118.0970022,0,"blue - black"
E4.01.S3.R20.L,34.94523282,-118.0970623,0,"blue - black"
E4.01.S3.R19.L,34.94523142,-118.0971223,0,"yellow - black"
E4.01.S3.R18.L,34.94523006,-118.0971824,0,"blue - black"
E4.01.S3.R17.L,34.94522869,-118.0972425,0,"blue - black"
E4.01.S3.R16.L,34.94522732,-118.0973025,0,"blue - black"
E4.01.S3.R15.L,34.94522593,-118.0973626,0,"blue - black"
E4.01.S3.R14.L,34.94522456,-118.0974226,0,"blue - black"
E4.01.S3.R13.L,34.94522319,-118.0974827,0,"blue - black"
E4.01.S3.R12.L,34.94522183,-118.0975428,0,"blue - black"
E4.01.S3.R11.L,34.94522043,-118.0976028,0,"blue - black"
E4.01.S3.R10.L,34.94521907,-118.0976629,0,"blue - black"
E4.01.S3.R09.L,34.9452177,-118.097723,0,"blue - black"
E4.01.S3.R08.L,34.94521633,-118.097783,0,"blue - black"
E4.01.S3.R07.L,34.94521494,-118.0978431,0,"blue - black"
